trainSet	testSet	neighbourhood	neighbourhoodSize	threshold	predictor	similarityMetric	predictionMetric	socialNeighbourhood	socialThreshold	RMSE	runTime
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.3	0.8741021801662096	131.592686
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.4	0.8741021801662096	133.905707
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.5	0.874102966538719	134.098817
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.6	0.8741031060600265	127.540625
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.7	0.8741439507142633	121.444246
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.8	0.8741073427358953	121.479065
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.9	0.8741098259987711	120.793348
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	1.0	0.8727594813955099	122.053809
0.1_set4.base	0.1_set4.test	social	null	null	socialuser	cosine	adjweighted	friends_1	null	0.8455143527164939	0.230821
0.1_set4.base	0.1_set4.test	social	null	null	socialuser	cosine	adjweighted	friends_2	null	0.8557605839301176	2.989153
0.1_set4.base	0.1_set4.test	social	null	null	socialuser	cosine	adjweighted	friends_3	null	0.8677143280141765	32.64201
0.1_set4.base	0.1_set4.test	social	null	null	socialuser	cosine	adjweighted	friends_4	null	0.8738570862140476	103.128399
0.1_set4.base	0.1_set4.test	social	null	null	socialuser	cosine	adjweighted	friends_5	null	0.8752253729941428	135.811568
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.0	0.8455143527164939	0.214072
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.1	0.8455143527164939	0.128735
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.2	0.8455143527164939	0.127716
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.3	0.8455143527164939	0.134138
0.1_set4.base	0.1_set4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.4	0.8455143527164939	0.126008
