trainSet	testSet	neighbourhood	neighbourhoodSize	threshold	predictor	similarityMetric	predictionMetric	socialNeighbourhood	socialThreshold	RMSE	runTime
0.3_set2.base	0.3_set2.test	size	500	null	userbased	cosine	adjweighted	null	null	0.8275688853213653	7.183702
0.3_set2.base	0.3_set2.test	size	500	null	userbased	pearson	weighted	null	null	0.8586591829018445	6.865902
0.3_set2.base	0.3_set2.test	size	500	null	userbased	pearson	adjusted	null	null	0.8305850042058482	6.879858
0.3_set2.base	0.3_set2.test	size	500	null	userbased	pearson	adjweighted	null	null	0.8419395370480449	7.066731
0.3_set2.base	0.3_set2.test	size	1000	null	userbased	cosine	weighted	null	null	0.8425997555882447	11.548061
0.3_set2.base	0.3_set2.test	size	1000	null	userbased	cosine	adjusted	null	null	0.8191706338921244	11.653101
0.3_set2.base	0.3_set2.test	size	1000	null	userbased	cosine	adjweighted	null	null	0.827109043463162	11.295025
0.3_set2.base	0.3_set2.test	size	1000	null	userbased	pearson	weighted	null	null	0.8586591829018445	11.313895
0.3_set2.base	0.3_set2.test	size	1000	null	userbased	pearson	adjusted	null	null	0.8237339413850069	11.172119
0.3_set2.base	0.3_set2.test	size	1000	null	userbased	pearson	adjweighted	null	null	0.8419395370480449	11.403948
0.3_set2.base	0.3_set2.test	size	1500	null	userbased	cosine	weighted	null	null	0.8425997555882447	15.575398
0.3_set2.base	0.3_set2.test	size	1500	null	userbased	cosine	adjusted	null	null	0.8163233436885646	15.731747
0.3_set2.base	0.3_set2.test	size	1500	null	userbased	cosine	adjweighted	null	null	0.827109043463162	15.755511
0.3_set2.base	0.3_set2.test	size	1500	null	userbased	pearson	weighted	null	null	0.8586591829018445	16.066475
0.3_set2.base	0.3_set2.test	size	1500	null	userbased	pearson	adjusted	null	null	0.8208831285875802	15.65856
0.3_set2.base	0.3_set2.test	size	1500	null	userbased	pearson	adjweighted	null	null	0.8419395370480449	15.654378
0.3_set2.base	0.3_set2.test	size	2000	null	userbased	cosine	weighted	null	null	0.8425997555882447	19.074133
0.3_set2.base	0.3_set2.test	size	2000	null	userbased	cosine	adjusted	null	null	0.8141891212036478	18.753883
0.3_set2.base	0.3_set2.test	size	2000	null	userbased	cosine	adjweighted	null	null	0.827109043463162	19.279908
0.3_set2.base	0.3_set2.test	size	2000	null	userbased	pearson	weighted	null	null	0.8586591829018445	19.073044
0.3_set2.base	0.3_set2.test	size	2000	null	userbased	pearson	adjusted	null	null	0.8141891212036477	18.983546
0.3_set2.base	0.3_set2.test	size	2000	null	userbased	pearson	adjweighted	null	null	0.8419395370480449	19.097927
0.3_set2.base	0.3_set2.test	threshold	null	0.0	userbased	cosine	weighted	null	null	0.8425997555882447	17.936978
0.3_set2.base	0.3_set2.test	threshold	null	0.0	userbased	cosine	adjusted	null	null	0.8141891212036477	17.449499
0.3_set2.base	0.3_set2.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.827109043463162	17.346458
0.3_set2.base	0.3_set2.test	threshold	null	0.0	userbased	pearson	weighted	null	null	0.8586591829018445	16.619959
0.3_set2.base	0.3_set2.test	threshold	null	0.0	userbased	pearson	adjusted	null	null	0.8180256839746244	16.929481
0.3_set2.base	0.3_set2.test	threshold	null	0.0	userbased	pearson	adjweighted	null	null	0.8419395370480449	17.364086
0.3_set2.base	0.3_set2.test	threshold	null	0.1	userbased	cosine	weighted	null	null	0.8425997555882447	4.877375
0.3_set2.base	0.3_set2.test	threshold	null	0.1	userbased	cosine	adjusted	null	null	0.8270066356986504	4.884623
0.3_set2.base	0.3_set2.test	threshold	null	0.1	userbased	cosine	adjweighted	null	null	0.827109043463162	4.91278
0.3_set2.base	0.3_set2.test	threshold	null	0.1	userbased	pearson	weighted	null	null	0.8585337807342946	3.617916
0.3_set2.base	0.3_set2.test	threshold	null	0.1	userbased	pearson	adjusted	null	null	0.8402555236883442	3.601979
0.3_set2.base	0.3_set2.test	threshold	null	0.1	userbased	pearson	adjweighted	null	null	0.8417444350890613	3.599861
0.3_set2.base	0.3_set2.test	threshold	null	0.2	userbased	cosine	weighted	null	null	0.8425997555882447	4.894009
0.3_set2.base	0.3_set2.test	threshold	null	0.2	userbased	cosine	adjusted	null	null	0.8270066356986504	4.896729
0.3_set2.base	0.3_set2.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.827109043463162	4.936341
0.3_set2.base	0.3_set2.test	threshold	null	0.2	userbased	pearson	weighted	null	null	0.8585559475560444	3.589936
0.3_set2.base	0.3_set2.test	threshold	null	0.2	userbased	pearson	adjusted	null	null	0.840588029746831	3.59625
0.3_set2.base	0.3_set2.test	threshold	null	0.2	userbased	pearson	adjweighted	null	null	0.84174610127755	3.593511
0.3_set2.base	0.3_set2.test	threshold	null	0.3	userbased	cosine	weighted	null	null	0.8425997555882447	4.93513
0.3_set2.base	0.3_set2.test	threshold	null	0.3	userbased	cosine	adjusted	null	null	0.8270066356986504	4.87849
0.3_set2.base	0.3_set2.test	threshold	null	0.3	userbased	cosine	adjweighted	null	null	0.827109043463162	4.869684
0.3_set2.base	0.3_set2.test	threshold	null	0.3	userbased	pearson	weighted	null	null	0.8584706964461464	3.545561
0.3_set2.base	0.3_set2.test	threshold	null	0.3	userbased	pearson	adjusted	null	null	0.8409983218695112	3.571273
0.3_set2.base	0.3_set2.test	threshold	null	0.3	userbased	pearson	adjweighted	null	null	0.8417749933048689	3.605459
0.3_set2.base	0.3_set2.test	threshold	null	0.4	userbased	cosine	weighted	null	null	0.8426011663816892	4.864479
0.3_set2.base	0.3_set2.test	threshold	null	0.4	userbased	cosine	adjusted	null	null	0.8270102157975019	4.88343
0.3_set2.base	0.3_set2.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.8271108483161946	4.871286
0.3_set2.base	0.3_set2.test	threshold	null	0.4	userbased	pearson	weighted	null	null	0.8584260348317273	3.563108
0.3_set2.base	0.3_set2.test	threshold	null	0.4	userbased	pearson	adjusted	null	null	0.841037637569082	3.558509
0.3_set2.base	0.3_set2.test	threshold	null	0.4	userbased	pearson	adjweighted	null	null	0.8416679786449457	3.548204
0.3_set2.base	0.3_set2.test	threshold	null	0.5	userbased	cosine	weighted	null	null	0.842645173267669	4.857147
0.3_set2.base	0.3_set2.test	threshold	null	0.5	userbased	cosine	adjusted	null	null	0.8270686433986546	4.87538
0.3_set2.base	0.3_set2.test	threshold	null	0.5	userbased	cosine	adjweighted	null	null	0.8271486056791114	4.867557
0.3_set2.base	0.3_set2.test	threshold	null	0.5	userbased	pearson	weighted	null	null	0.8589791699629901	3.527627
0.3_set2.base	0.3_set2.test	threshold	null	0.5	userbased	pearson	adjusted	null	null	0.8416530055563606	3.523635
0.3_set2.base	0.3_set2.test	threshold	null	0.5	userbased	pearson	adjweighted	null	null	0.8420922123243687	3.528658
0.3_set2.base	0.3_set2.test	threshold	null	0.6	userbased	cosine	weighted	null	null	0.8426162717960931	4.894208
0.3_set2.base	0.3_set2.test	threshold	null	0.6	userbased	cosine	adjusted	null	null	0.827065425164003	4.871191
0.3_set2.base	0.3_set2.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.8271406374333485	4.901307
0.3_set2.base	0.3_set2.test	threshold	null	0.6	userbased	pearson	weighted	null	null	0.8592584842521126	3.501716
0.3_set2.base	0.3_set2.test	threshold	null	0.6	userbased	pearson	adjusted	null	null	0.8422841955674102	3.498854
0.3_set2.base	0.3_set2.test	threshold	null	0.6	userbased	pearson	adjweighted	null	null	0.8424817517941587	3.49083
0.3_set2.base	0.3_set2.test	threshold	null	0.7	userbased	cosine	weighted	null	null	0.8428536465346589	4.89338
0.3_set2.base	0.3_set2.test	threshold	null	0.7	userbased	cosine	adjusted	null	null	0.8272786056031041	4.823983
0.3_set2.base	0.3_set2.test	threshold	null	0.7	userbased	cosine	adjweighted	null	null	0.827336618787652	4.883071
0.3_set2.base	0.3_set2.test	threshold	null	0.7	userbased	pearson	weighted	null	null	0.8596926349572751	3.496425
0.3_set2.base	0.3_set2.test	threshold	null	0.7	userbased	pearson	adjusted	null	null	0.843078990078621	3.47319
0.3_set2.base	0.3_set2.test	threshold	null	0.7	userbased	pearson	adjweighted	null	null	0.8430992503655518	3.468319
0.3_set2.base	0.3_set2.test	threshold	null	0.8	userbased	cosine	weighted	null	null	0.8433061264649256	4.844609
0.3_set2.base	0.3_set2.test	threshold	null	0.8	userbased	cosine	adjusted	null	null	0.8276895096065672	4.823626
0.3_set2.base	0.3_set2.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.8277312181198905	4.883403
0.3_set2.base	0.3_set2.test	threshold	null	0.8	userbased	pearson	weighted	null	null	0.8595699338121444	3.482726
0.3_set2.base	0.3_set2.test	threshold	null	0.8	userbased	pearson	adjusted	null	null	0.8427532912196222	3.465711
0.3_set2.base	0.3_set2.test	threshold	null	0.8	userbased	pearson	adjweighted	null	null	0.842794264505262	3.446937
0.3_set2.base	0.3_set2.test	threshold	null	0.9	userbased	cosine	weighted	null	null	0.8443268505852166	4.766997
0.3_set2.base	0.3_set2.test	threshold	null	0.9	userbased	cosine	adjusted	null	null	0.8285554560356047	4.738425
0.3_set2.base	0.3_set2.test	threshold	null	0.9	userbased	cosine	adjweighted	null	null	0.8285879373024275	4.765158
0.3_set2.base	0.3_set2.test	threshold	null	0.9	userbased	pearson	weighted	null	null	0.8597036517103823	3.407928
0.3_set2.base	0.3_set2.test	threshold	null	0.9	userbased	pearson	adjusted	null	null	0.8430588871247866	3.433501
0.3_set2.base	0.3_set2.test	threshold	null	0.9	userbased	pearson	adjweighted	null	null	0.8430795382408832	3.419696
0.3_set2.base	0.3_set2.test	threshold	null	1.0	userbased	cosine	weighted	null	null	0.8544707281124854	3.982352
0.3_set2.base	0.3_set2.test	threshold	null	1.0	userbased	cosine	adjusted	null	null	0.8377755118926854	3.995475
0.3_set2.base	0.3_set2.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	0.8377755118926854	4.039827
0.3_set2.base	0.3_set2.test	threshold	null	1.0	userbased	pearson	weighted	null	null	0.8657628783202054	3.141668
0.3_set2.base	0.3_set2.test	threshold	null	1.0	userbased	pearson	adjusted	null	null	0.8482559063468834	3.135326
0.3_set2.base	0.3_set2.test	threshold	null	1.0	userbased	pearson	adjweighted	null	null	0.8482559063468834	3.137198
0.3_set3.base	0.3_set3.test	size	1	null	userbased	cosine	weighted	null	null	0.812093083840299	2.965071
0.3_set3.base	0.3_set3.test	size	1	null	userbased	cosine	adjusted	null	null	0.8088786315695795	3.047437
0.3_set3.base	0.3_set3.test	size	1	null	userbased	cosine	adjweighted	null	null	0.8088786315695795	2.965804
0.3_set3.base	0.3_set3.test	size	1	null	userbased	pearson	weighted	null	null	0.8084233900079703	3.153055
0.3_set3.base	0.3_set3.test	size	1	null	userbased	pearson	adjusted	null	null	0.8060375393087783	3.278176
0.3_set3.base	0.3_set3.test	size	1	null	userbased	pearson	adjweighted	null	null	0.8060375393087783	3.096942
0.3_set3.base	0.3_set3.test	size	2	null	userbased	cosine	weighted	null	null	0.8242581868466785	2.91199
0.3_set3.base	0.3_set3.test	size	2	null	userbased	cosine	adjusted	null	null	0.8197502801227826	2.876985
0.3_set3.base	0.3_set3.test	size	2	null	userbased	cosine	adjweighted	null	null	0.8197502801227826	2.910639
0.3_set3.base	0.3_set3.test	size	2	null	userbased	pearson	weighted	null	null	0.8174904566947889	3.057681
0.3_set3.base	0.3_set3.test	size	2	null	userbased	pearson	adjusted	null	null	0.8136569999309282	3.242728
0.3_set3.base	0.3_set3.test	size	2	null	userbased	pearson	adjweighted	null	null	0.8136569999309282	3.21676
0.3_set3.base	0.3_set3.test	size	5	null	userbased	cosine	weighted	null	null	0.8449050992666262	2.945777
0.3_set3.base	0.3_set3.test	size	5	null	userbased	cosine	adjusted	null	null	0.8361373720861441	2.966252
0.3_set3.base	0.3_set3.test	size	5	null	userbased	cosine	adjweighted	null	null	0.8361350619875173	2.952794
0.3_set3.base	0.3_set3.test	size	5	null	userbased	pearson	weighted	null	null	0.840169766638668	3.143275
0.3_set3.base	0.3_set3.test	size	5	null	userbased	pearson	adjusted	null	null	0.832344641985516	3.051219
0.3_set3.base	0.3_set3.test	size	5	null	userbased	pearson	adjweighted	null	null	0.832265570490577	3.094997
0.3_set3.base	0.3_set3.test	size	10	null	userbased	cosine	weighted	null	null	0.8618829054531474	2.931342
0.3_set3.base	0.3_set3.test	size	10	null	userbased	cosine	adjusted	null	null	0.8497453738226872	2.998926
0.3_set3.base	0.3_set3.test	size	10	null	userbased	cosine	adjweighted	null	null	0.8496834811647638	3.070767
0.3_set3.base	0.3_set3.test	size	10	null	userbased	pearson	weighted	null	null	0.8590435180932166	3.077168
0.3_set3.base	0.3_set3.test	size	10	null	userbased	pearson	adjusted	null	null	0.8473002260527693	3.194813
0.3_set3.base	0.3_set3.test	size	10	null	userbased	pearson	adjweighted	null	null	0.8471931039819759	3.142384
0.3_set3.base	0.3_set3.test	size	20	null	userbased	cosine	weighted	null	null	0.8736567272670533	3.123035
0.3_set3.base	0.3_set3.test	size	20	null	userbased	cosine	adjusted	null	null	0.8582553467618561	3.206813
0.3_set3.base	0.3_set3.test	size	20	null	userbased	cosine	adjweighted	null	null	0.8581793344022907	3.087932
0.3_set3.base	0.3_set3.test	size	20	null	userbased	pearson	weighted	null	null	0.8745453568848784	3.741703
0.3_set3.base	0.3_set3.test	size	20	null	userbased	pearson	adjusted	null	null	0.8592933223749487	3.179316
0.3_set3.base	0.3_set3.test	size	20	null	userbased	pearson	adjweighted	null	null	0.8594934385456463	3.318587
0.3_set3.base	0.3_set3.test	size	50	null	userbased	cosine	weighted	null	null	0.8782038172886856	3.179045
0.3_set3.base	0.3_set3.test	size	50	null	userbased	cosine	adjusted	null	null	0.8615058848578132	3.189118
0.3_set3.base	0.3_set3.test	size	50	null	userbased	cosine	adjweighted	null	null	0.8613178582353948	3.3731
0.3_set3.base	0.3_set3.test	size	50	null	userbased	pearson	weighted	null	null	0.8746348113479935	3.283247
0.3_set3.base	0.3_set3.test	size	50	null	userbased	pearson	adjusted	null	null	0.8582659162252396	3.417192
0.3_set3.base	0.3_set3.test	size	50	null	userbased	pearson	adjweighted	null	null	0.8577306510691318	3.459406
0.3_set3.base	0.3_set3.test	size	100	null	userbased	cosine	weighted	null	null	0.8675357196317058	3.541695
0.3_set3.base	0.3_set3.test	size	100	null	userbased	cosine	adjusted	null	null	0.8511362297239199	3.728148
0.3_set3.base	0.3_set3.test	size	100	null	userbased	cosine	adjweighted	null	null	0.8502487658067367	3.715111
0.3_set3.base	0.3_set3.test	size	100	null	userbased	pearson	weighted	null	null	0.873224066780788	3.707007
0.3_set3.base	0.3_set3.test	size	100	null	userbased	pearson	adjusted	null	null	0.8541468564160787	3.888617
0.3_set3.base	0.3_set3.test	size	100	null	userbased	pearson	adjweighted	null	null	0.85409403698432	3.655125
0.3_set3.base	0.3_set3.test	size	200	null	userbased	cosine	weighted	null	null	0.8590708185935867	4.587724
0.3_set3.base	0.3_set3.test	size	200	null	userbased	cosine	adjusted	null	null	0.8419443518372837	4.456588
0.3_set3.base	0.3_set3.test	size	200	null	userbased	cosine	adjweighted	null	null	0.8413434106959847	4.686721
0.3_set3.base	0.3_set3.test	size	200	null	userbased	pearson	weighted	null	null	0.8627477100667499	4.528774
0.3_set3.base	0.3_set3.test	size	200	null	userbased	pearson	adjusted	null	null	0.8438141701367259	4.587176
0.3_set3.base	0.3_set3.test	size	200	null	userbased	pearson	adjweighted	null	null	0.8451090231910356	4.93139
0.3_set3.base	0.3_set3.test	size	500	null	userbased	cosine	weighted	null	null	0.8436358746313359	7.174258
0.3_set3.base	0.3_set3.test	size	500	null	userbased	cosine	adjusted	null	null	0.8257889291327631	7.285767
0.3_set3.base	0.3_set3.test	size	500	null	userbased	cosine	adjweighted	null	null	0.8272380468773701	7.333991
0.3_set3.base	0.3_set3.test	size	500	null	userbased	pearson	weighted	null	null	0.8585951683755498	7.047337
0.3_set3.base	0.3_set3.test	size	500	null	userbased	pearson	adjusted	null	null	0.8332278299781319	6.939109
0.3_set3.base	0.3_set3.test	size	500	null	userbased	pearson	adjweighted	null	null	0.8413851309810239	6.879421
0.3_set3.base	0.3_set3.test	size	1000	null	userbased	cosine	weighted	null	null	0.8427451656582152	11.46317
0.3_set3.base	0.3_set3.test	size	1000	null	userbased	cosine	adjusted	null	null	0.8196815907773147	11.332857
0.3_set3.base	0.3_set3.test	size	1000	null	userbased	cosine	adjweighted	null	null	0.8263920165184563	11.87176
0.3_set3.base	0.3_set3.test	size	1000	null	userbased	pearson	weighted	null	null	0.8585951683755498	11.214256
0.3_set3.base	0.3_set3.test	size	1000	null	userbased	pearson	adjusted	null	null	0.8264816554670559	11.413095
0.3_set3.base	0.3_set3.test	size	1000	null	userbased	pearson	adjweighted	null	null	0.8413851309810239	11.069918
0.3_set3.base	0.3_set3.test	size	1500	null	userbased	cosine	weighted	null	null	0.8427451656582152	15.684675
0.3_set3.base	0.3_set3.test	size	1500	null	userbased	cosine	adjusted	null	null	0.8141571187658139	15.5246
0.3_set3.base	0.3_set3.test	size	1500	null	userbased	cosine	adjweighted	null	null	0.8263920165184563	15.639085
0.3_set3.base	0.3_set3.test	size	1500	null	userbased	pearson	weighted	null	null	0.8585951683755498	15.324545
0.3_set3.base	0.3_set3.test	size	1500	null	userbased	pearson	adjusted	null	null	0.8184328411925682	15.759743
0.3_set3.base	0.3_set3.test	size	1500	null	userbased	pearson	adjweighted	null	null	0.8413851309810239	15.492945
0.3_set3.base	0.3_set3.test	size	2000	null	userbased	cosine	weighted	null	null	0.8427451656582152	18.827692
0.3_set3.base	0.3_set3.test	size	2000	null	userbased	cosine	adjusted	null	null	0.8139382816904367	18.653318
0.3_set3.base	0.3_set3.test	size	2000	null	userbased	cosine	adjweighted	null	null	0.8263920165184563	18.658912
0.3_set3.base	0.3_set3.test	size	2000	null	userbased	pearson	weighted	null	null	0.8585951683755498	19.367894
0.3_set3.base	0.3_set3.test	size	2000	null	userbased	pearson	adjusted	null	null	0.8139382816904367	18.963513
0.3_set3.base	0.3_set3.test	size	2000	null	userbased	pearson	adjweighted	null	null	0.8413851309810239	18.851395
0.3_set3.base	0.3_set3.test	threshold	null	0.0	userbased	cosine	weighted	null	null	0.8427451656582152	17.171272
0.3_set3.base	0.3_set3.test	threshold	null	0.0	userbased	cosine	adjusted	null	null	0.8139382816904367	17.211089
0.3_set3.base	0.3_set3.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.8263920165184563	17.246593
0.3_set3.base	0.3_set3.test	threshold	null	0.0	userbased	pearson	weighted	null	null	0.8585951683755498	16.892587
0.3_set3.base	0.3_set3.test	threshold	null	0.0	userbased	pearson	adjusted	null	null	0.8185762180600739	16.551067
0.3_set3.base	0.3_set3.test	threshold	null	0.0	userbased	pearson	adjweighted	null	null	0.8413851309810239	16.612536
0.3_set3.base	0.3_set3.test	threshold	null	0.1	userbased	cosine	weighted	null	null	0.8427451656582152	4.863339
0.3_set3.base	0.3_set3.test	threshold	null	0.1	userbased	cosine	adjusted	null	null	0.8263023498186779	4.883519
0.3_set3.base	0.3_set3.test	threshold	null	0.1	userbased	cosine	adjweighted	null	null	0.8263920165184563	4.868549
0.3_set3.base	0.3_set3.test	threshold	null	0.1	userbased	pearson	weighted	null	null	0.8584228311097436	3.593195
0.3_set3.base	0.3_set3.test	threshold	null	0.1	userbased	pearson	adjusted	null	null	0.8393522346191366	3.602432
0.3_set3.base	0.3_set3.test	threshold	null	0.1	userbased	pearson	adjweighted	null	null	0.8412419284260423	3.579284
0.3_set3.base	0.3_set3.test	threshold	null	0.2	userbased	cosine	weighted	null	null	0.8427451656582152	4.849925
0.3_set3.base	0.3_set3.test	threshold	null	0.2	userbased	cosine	adjusted	null	null	0.8263023498186779	4.918023
0.3_set3.base	0.3_set3.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.8263920165184563	4.912847
0.3_set3.base	0.3_set3.test	threshold	null	0.2	userbased	pearson	weighted	null	null	0.8584558481642922	3.593056
0.3_set3.base	0.3_set3.test	threshold	null	0.2	userbased	pearson	adjusted	null	null	0.8402548888345225	3.599079
0.3_set3.base	0.3_set3.test	threshold	null	0.2	userbased	pearson	adjweighted	null	null	0.841395820645081	3.605018
0.3_set3.base	0.3_set3.test	threshold	null	0.3	userbased	cosine	weighted	null	null	0.8427451656582152	4.896785
0.3_set3.base	0.3_set3.test	threshold	null	0.3	userbased	cosine	adjusted	null	null	0.8263023498186779	4.856383
0.3_set3.base	0.3_set3.test	threshold	null	0.3	userbased	cosine	adjweighted	null	null	0.8263920165184563	4.870891
0.3_set3.base	0.3_set3.test	threshold	null	0.3	userbased	pearson	weighted	null	null	0.8582742356346591	3.545047
0.3_set3.base	0.3_set3.test	threshold	null	0.3	userbased	pearson	adjusted	null	null	0.8400708654908384	3.583218
0.3_set3.base	0.3_set3.test	threshold	null	0.3	userbased	pearson	adjweighted	null	null	0.841168211736574	3.563147
0.3_set3.base	0.3_set3.test	threshold	null	0.4	userbased	cosine	weighted	null	null	0.8427457959280413	4.846684
0.3_set3.base	0.3_set3.test	threshold	null	0.4	userbased	cosine	adjusted	null	null	0.8263036445700194	5.011745
0.3_set3.base	0.3_set3.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.8263926360466375	4.900188
0.3_set3.base	0.3_set3.test	threshold	null	0.4	userbased	pearson	weighted	null	null	0.8590574423678503	3.52559
0.3_set3.base	0.3_set3.test	threshold	null	0.4	userbased	pearson	adjusted	null	null	0.8410987435682515	3.555292
0.3_set3.base	0.3_set3.test	threshold	null	0.4	userbased	pearson	adjweighted	null	null	0.8417745428425903	3.508599
0.3_set3.base	0.3_set3.test	threshold	null	0.5	userbased	cosine	weighted	null	null	0.8427626190307023	4.848695
0.3_set3.base	0.3_set3.test	threshold	null	0.5	userbased	cosine	adjusted	null	null	0.8263379819484732	4.868312
0.3_set3.base	0.3_set3.test	threshold	null	0.5	userbased	cosine	adjweighted	null	null	0.8264052512080114	4.851908
0.3_set3.base	0.3_set3.test	threshold	null	0.5	userbased	pearson	weighted	null	null	0.8595134324402781	3.491526
0.3_set3.base	0.3_set3.test	threshold	null	0.5	userbased	pearson	adjusted	null	null	0.8416827444686973	3.49577
0.3_set3.base	0.3_set3.test	threshold	null	0.5	userbased	pearson	adjweighted	null	null	0.8421444768461775	3.51506
0.3_set3.base	0.3_set3.test	threshold	null	0.6	userbased	cosine	weighted	null	null	0.8427638591337071	4.854882
0.3_set3.base	0.3_set3.test	threshold	null	0.6	userbased	cosine	adjusted	null	null	0.8263270156377637	4.80901
0.3_set3.base	0.3_set3.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.8264054013274124	4.828506
0.3_set3.base	0.3_set3.test	threshold	null	0.6	userbased	pearson	weighted	null	null	0.8599871848173292	3.49697
0.3_set3.base	0.3_set3.test	threshold	null	0.6	userbased	pearson	adjusted	null	null	0.8422347948960319	3.474191
0.3_set3.base	0.3_set3.test	threshold	null	0.6	userbased	pearson	adjweighted	null	null	0.8425576739496834	3.465505
0.3_set3.base	0.3_set3.test	threshold	null	0.7	userbased	cosine	weighted	null	null	0.8427205176787531	4.83091
0.3_set3.base	0.3_set3.test	threshold	null	0.7	userbased	cosine	adjusted	null	null	0.8262040299965556	4.878269
0.3_set3.base	0.3_set3.test	threshold	null	0.7	userbased	cosine	adjweighted	null	null	0.8262691990403646	4.833444
0.3_set3.base	0.3_set3.test	threshold	null	0.7	userbased	pearson	weighted	null	null	0.8606244078236949	3.46263
0.3_set3.base	0.3_set3.test	threshold	null	0.7	userbased	pearson	adjusted	null	null	0.8432394545658691	3.491421
0.3_set3.base	0.3_set3.test	threshold	null	0.7	userbased	pearson	adjweighted	null	null	0.8433805593025604	3.460744
0.3_set3.base	0.3_set3.test	threshold	null	0.8	userbased	cosine	weighted	null	null	0.843037713404535	4.816747
0.3_set3.base	0.3_set3.test	threshold	null	0.8	userbased	cosine	adjusted	null	null	0.826303159235386	4.852876
0.3_set3.base	0.3_set3.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.8263876850615355	4.88551
0.3_set3.base	0.3_set3.test	threshold	null	0.8	userbased	pearson	weighted	null	null	0.8615316581256451	3.432033
0.3_set3.base	0.3_set3.test	threshold	null	0.8	userbased	pearson	adjusted	null	null	0.8440081070677548	3.443389
0.3_set3.base	0.3_set3.test	threshold	null	0.8	userbased	pearson	adjweighted	null	null	0.8440769292752562	3.464045
0.3_set3.base	0.3_set3.test	threshold	null	0.9	userbased	cosine	weighted	null	null	0.8440016839379957	4.788206
0.3_set3.base	0.3_set3.test	threshold	null	0.9	userbased	cosine	adjusted	null	null	0.8270189962014147	4.709648
0.3_set3.base	0.3_set3.test	threshold	null	0.9	userbased	cosine	adjweighted	null	null	0.8270681902466138	4.728516
0.3_set3.base	0.3_set3.test	threshold	null	0.9	userbased	pearson	weighted	null	null	0.8614708677886248	3.394427
0.3_set3.base	0.3_set3.test	threshold	null	0.9	userbased	pearson	adjusted	null	null	0.8439828008546884	3.395545
0.3_set3.base	0.3_set3.test	threshold	null	0.9	userbased	pearson	adjweighted	null	null	0.8440096222928893	3.40349
0.3_set3.base	0.3_set3.test	threshold	null	1.0	userbased	cosine	weighted	null	null	0.8549675900450524	3.97075
0.3_set3.base	0.3_set3.test	threshold	null	1.0	userbased	cosine	adjusted	null	null	0.8378523102248928	3.970101
0.3_set3.base	0.3_set3.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	0.8378523102248928	3.978198
0.3_set3.base	0.3_set3.test	threshold	null	1.0	userbased	pearson	weighted	null	null	0.867865171728239	3.121618
0.3_set3.base	0.3_set3.test	threshold	null	1.0	userbased	pearson	adjusted	null	null	0.8495556571379127	3.185141
0.3_set3.base	0.3_set3.test	threshold	null	1.0	userbased	pearson	adjweighted	null	null	0.8495556571379127	3.14182
0.3_set4.base	0.3_set4.test	size	1	null	userbased	cosine	weighted	null	null	0.8086385758341741	2.97013
0.3_set4.base	0.3_set4.test	size	1	null	userbased	cosine	adjusted	null	null	0.8062937364211055	2.952243
0.3_set4.base	0.3_set4.test	size	1	null	userbased	cosine	adjweighted	null	null	0.8062937364211055	3.132042
0.3_set4.base	0.3_set4.test	size	1	null	userbased	pearson	weighted	null	null	0.8125190944323198	3.078664
0.3_set4.base	0.3_set4.test	size	1	null	userbased	pearson	adjusted	null	null	0.8096783010709051	3.180751
0.3_set4.base	0.3_set4.test	size	1	null	userbased	pearson	adjweighted	null	null	0.8096783010709051	3.110352
0.3_set4.base	0.3_set4.test	size	2	null	userbased	cosine	weighted	null	null	0.8190190822763619	2.962171
0.3_set4.base	0.3_set4.test	size	2	null	userbased	cosine	adjusted	null	null	0.815573327512393	2.921197
0.3_set4.base	0.3_set4.test	size	2	null	userbased	cosine	adjweighted	null	null	0.815573327512393	2.951237
0.3_set4.base	0.3_set4.test	size	2	null	userbased	pearson	weighted	null	null	0.8250729714950691	3.117326
0.3_set4.base	0.3_set4.test	size	2	null	userbased	pearson	adjusted	null	null	0.8201710359230711	3.190316
0.3_set4.base	0.3_set4.test	size	2	null	userbased	pearson	adjweighted	null	null	0.8201710359230711	3.113797
0.3_set4.base	0.3_set4.test	size	5	null	userbased	cosine	weighted	null	null	0.8429137613174967	3.085038
0.3_set4.base	0.3_set4.test	size	5	null	userbased	cosine	adjusted	null	null	0.8362033588584046	3.029962
0.3_set4.base	0.3_set4.test	size	5	null	userbased	cosine	adjweighted	null	null	0.8362033588584046	3.094504
0.3_set4.base	0.3_set4.test	size	5	null	userbased	pearson	weighted	null	null	0.8467121355671764	3.127139
0.3_set4.base	0.3_set4.test	size	5	null	userbased	pearson	adjusted	null	null	0.8389424506628329	3.117411
